seat	row	section_name	venue_name
1	21	Main Floor	Burton Cummings Theatre
2	21	Main Floor	Burton Cummings Theatre
3	21	Main Floor	Burton Cummings Theatre
4	21	Main Floor	Burton Cummings Theatre
5	21	Main Floor	Burton Cummings Theatre
6	21	Main Floor	Burton Cummings Theatre
7	21	Main Floor	Burton Cummings Theatre
8	21	Main Floor	Burton Cummings Theatre
9	21	Main Floor	Burton Cummings Theatre
10	21	Main Floor	Burton Cummings Theatre
11	21	Main Floor	Burton Cummings Theatre
12	21	Main Floor	Burton Cummings Theatre
13	21	Main Floor	Burton Cummings Theatre
14	21	Main Floor	Burton Cummings Theatre
15	21	Main Floor	Burton Cummings Theatre
16	21	Main Floor	Burton Cummings Theatre
17	21	Main Floor	Burton Cummings Theatre
18	21	Main Floor	Burton Cummings Theatre
19	21	Main Floor	Burton Cummings Theatre
20	21	Main Floor	Burton Cummings Theatre
21	21	Main Floor	Burton Cummings Theatre
22	21	Main Floor	Burton Cummings Theatre
23	21	Main Floor	Burton Cummings Theatre
24	21	Main Floor	Burton Cummings Theatre
25	21	Main Floor	Burton Cummings Theatre
26	21	Main Floor	Burton Cummings Theatre
27	21	Main Floor	Burton Cummings Theatre
28	21	Main Floor	Burton Cummings Theatre
1	22	Main Floor	Burton Cummings Theatre
2	22	Main Floor	Burton Cummings Theatre
3	22	Main Floor	Burton Cummings Theatre
4	22	Main Floor	Burton Cummings Theatre
5	22	Main Floor	Burton Cummings Theatre
6	22	Main Floor	Burton Cummings Theatre
7	22	Main Floor	Burton Cummings Theatre
8	22	Main Floor	Burton Cummings Theatre
9	22	Main Floor	Burton Cummings Theatre
10	22	Main Floor	Burton Cummings Theatre
11	22	Main Floor	Burton Cummings Theatre
12	22	Main Floor	Burton Cummings Theatre
13	22	Main Floor	Burton Cummings Theatre
14	22	Main Floor	Burton Cummings Theatre
15	22	Main Floor	Burton Cummings Theatre
16	22	Main Floor	Burton Cummings Theatre
17	22	Main Floor	Burton Cummings Theatre
18	22	Main Floor	Burton Cummings Theatre
19	22	Main Floor	Burton Cummings Theatre
20	22	Main Floor	Burton Cummings Theatre
21	22	Main Floor	Burton Cummings Theatre
22	22	Main Floor	Burton Cummings Theatre
23	22	Main Floor	Burton Cummings Theatre
24	22	Main Floor	Burton Cummings Theatre
25	22	Main Floor	Burton Cummings Theatre
26	22	Main Floor	Burton Cummings Theatre
27	22	Main Floor	Burton Cummings Theatre
28	22	Main Floor	Burton Cummings Theatre
1	23	Main Floor	Burton Cummings Theatre
2	23	Main Floor	Burton Cummings Theatre
3	23	Main Floor	Burton Cummings Theatre
4	23	Main Floor	Burton Cummings Theatre
5	23	Main Floor	Burton Cummings Theatre
6	23	Main Floor	Burton Cummings Theatre
7	23	Main Floor	Burton Cummings Theatre
8	23	Main Floor	Burton Cummings Theatre
9	23	Main Floor	Burton Cummings Theatre
10	23	Main Floor	Burton Cummings Theatre
11	23	Main Floor	Burton Cummings Theatre
12	23	Main Floor	Burton Cummings Theatre
13	23	Main Floor	Burton Cummings Theatre
14	23	Main Floor	Burton Cummings Theatre
15	23	Main Floor	Burton Cummings Theatre
16	23	Main Floor	Burton Cummings Theatre
17	23	Main Floor	Burton Cummings Theatre
18	23	Main Floor	Burton Cummings Theatre
19	23	Main Floor	Burton Cummings Theatre
20	23	Main Floor	Burton Cummings Theatre
21	23	Main Floor	Burton Cummings Theatre
22	23	Main Floor	Burton Cummings Theatre
23	23	Main Floor	Burton Cummings Theatre
24	23	Main Floor	Burton Cummings Theatre
25	23	Main Floor	Burton Cummings Theatre
26	23	Main Floor	Burton Cummings Theatre
27	23	Main Floor	Burton Cummings Theatre
28	23	Main Floor	Burton Cummings Theatre
1	24	Main Floor	Burton Cummings Theatre
2	24	Main Floor	Burton Cummings Theatre
3	24	Main Floor	Burton Cummings Theatre
4	24	Main Floor	Burton Cummings Theatre
5	24	Main Floor	Burton Cummings Theatre
6	24	Main Floor	Burton Cummings Theatre
7	24	Main Floor	Burton Cummings Theatre
8	24	Main Floor	Burton Cummings Theatre
9	24	Main Floor	Burton Cummings Theatre
10	24	Main Floor	Burton Cummings Theatre
11	24	Main Floor	Burton Cummings Theatre
12	24	Main Floor	Burton Cummings Theatre
13	24	Main Floor	Burton Cummings Theatre
14	24	Main Floor	Burton Cummings Theatre
15	24	Main Floor	Burton Cummings Theatre
16	24	Main Floor	Burton Cummings Theatre
17	24	Main Floor	Burton Cummings Theatre
18	24	Main Floor	Burton Cummings Theatre
19	24	Main Floor	Burton Cummings Theatre
20	24	Main Floor	Burton Cummings Theatre
21	24	Main Floor	Burton Cummings Theatre
22	24	Main Floor	Burton Cummings Theatre
23	24	Main Floor	Burton Cummings Theatre
24	24	Main Floor	Burton Cummings Theatre
25	24	Main Floor	Burton Cummings Theatre
26	24	Main Floor	Burton Cummings Theatre
27	24	Main Floor	Burton Cummings Theatre
28	24	Main Floor	Burton Cummings Theatre
1	25	Main Floor	Burton Cummings Theatre
2	25	Main Floor	Burton Cummings Theatre
3	25	Main Floor	Burton Cummings Theatre
4	25	Main Floor	Burton Cummings Theatre
5	25	Main Floor	Burton Cummings Theatre
6	25	Main Floor	Burton Cummings Theatre
7	25	Main Floor	Burton Cummings Theatre
8	25	Main Floor	Burton Cummings Theatre
9	25	Main Floor	Burton Cummings Theatre
10	25	Main Floor	Burton Cummings Theatre
11	25	Main Floor	Burton Cummings Theatre
12	25	Main Floor	Burton Cummings Theatre
13	25	Main Floor	Burton Cummings Theatre
14	25	Main Floor	Burton Cummings Theatre
15	25	Main Floor	Burton Cummings Theatre
16	25	Main Floor	Burton Cummings Theatre
17	25	Main Floor	Burton Cummings Theatre
18	25	Main Floor	Burton Cummings Theatre
19	25	Main Floor	Burton Cummings Theatre
20	25	Main Floor	Burton Cummings Theatre
21	25	Main Floor	Burton Cummings Theatre
22	25	Main Floor	Burton Cummings Theatre
23	25	Main Floor	Burton Cummings Theatre
24	25	Main Floor	Burton Cummings Theatre
25	25	Main Floor	Burton Cummings Theatre
26	25	Main Floor	Burton Cummings Theatre
27	25	Main Floor	Burton Cummings Theatre
28	25	Main Floor	Burton Cummings Theatre
1	26	Main Floor	Burton Cummings Theatre
2	26	Main Floor	Burton Cummings Theatre
3	26	Main Floor	Burton Cummings Theatre
4	26	Main Floor	Burton Cummings Theatre
5	26	Main Floor	Burton Cummings Theatre
6	26	Main Floor	Burton Cummings Theatre
7	26	Main Floor	Burton Cummings Theatre
8	26	Main Floor	Burton Cummings Theatre
9	26	Main Floor	Burton Cummings Theatre
10	26	Main Floor	Burton Cummings Theatre
11	26	Main Floor	Burton Cummings Theatre
12	26	Main Floor	Burton Cummings Theatre
13	26	Main Floor	Burton Cummings Theatre
14	26	Main Floor	Burton Cummings Theatre
15	26	Main Floor	Burton Cummings Theatre
16	26	Main Floor	Burton Cummings Theatre
17	26	Main Floor	Burton Cummings Theatre
18	26	Main Floor	Burton Cummings Theatre
19	26	Main Floor	Burton Cummings Theatre
20	26	Main Floor	Burton Cummings Theatre
21	26	Main Floor	Burton Cummings Theatre
22	26	Main Floor	Burton Cummings Theatre
23	26	Main Floor	Burton Cummings Theatre
24	26	Main Floor	Burton Cummings Theatre
25	26	Main Floor	Burton Cummings Theatre
26	26	Main Floor	Burton Cummings Theatre
27	26	Main Floor	Burton Cummings Theatre
28	26	Main Floor	Burton Cummings Theatre
1	27	Main Floor	Burton Cummings Theatre
2	27	Main Floor	Burton Cummings Theatre
3	27	Main Floor	Burton Cummings Theatre
4	27	Main Floor	Burton Cummings Theatre
5	27	Main Floor	Burton Cummings Theatre
6	27	Main Floor	Burton Cummings Theatre
7	27	Main Floor	Burton Cummings Theatre
8	27	Main Floor	Burton Cummings Theatre
9	27	Main Floor	Burton Cummings Theatre
10	27	Main Floor	Burton Cummings Theatre
11	27	Main Floor	Burton Cummings Theatre
12	27	Main Floor	Burton Cummings Theatre
13	27	Main Floor	Burton Cummings Theatre
14	27	Main Floor	Burton Cummings Theatre
15	27	Main Floor	Burton Cummings Theatre
16	27	Main Floor	Burton Cummings Theatre
17	27	Main Floor	Burton Cummings Theatre
18	27	Main Floor	Burton Cummings Theatre
19	27	Main Floor	Burton Cummings Theatre
20	27	Main Floor	Burton Cummings Theatre
21	27	Main Floor	Burton Cummings Theatre
22	27	Main Floor	Burton Cummings Theatre
23	27	Main Floor	Burton Cummings Theatre
24	27	Main Floor	Burton Cummings Theatre
25	27	Main Floor	Burton Cummings Theatre
26	27	Main Floor	Burton Cummings Theatre
27	27	Main Floor	Burton Cummings Theatre
28	27	Main Floor	Burton Cummings Theatre
1	1	Second Balcony	Burton Cummings Theatre
2	1	Second Balcony	Burton Cummings Theatre
3	1	Second Balcony	Burton Cummings Theatre
4	1	Second Balcony	Burton Cummings Theatre
5	1	Second Balcony	Burton Cummings Theatre
6	1	Second Balcony	Burton Cummings Theatre
7	1	Second Balcony	Burton Cummings Theatre
8	1	Second Balcony	Burton Cummings Theatre
9	1	Second Balcony	Burton Cummings Theatre
10	1	Second Balcony	Burton Cummings Theatre
11	1	Second Balcony	Burton Cummings Theatre
12	1	Second Balcony	Burton Cummings Theatre
13	1	Second Balcony	Burton Cummings Theatre
14	1	Second Balcony	Burton Cummings Theatre
15	1	Second Balcony	Burton Cummings Theatre
16	1	Second Balcony	Burton Cummings Theatre
17	1	Second Balcony	Burton Cummings Theatre
18	1	Second Balcony	Burton Cummings Theatre
19	1	Second Balcony	Burton Cummings Theatre
20	1	Second Balcony	Burton Cummings Theatre
21	1	Second Balcony	Burton Cummings Theatre
1	2	Second Balcony	Burton Cummings Theatre
2	2	Second Balcony	Burton Cummings Theatre
3	2	Second Balcony	Burton Cummings Theatre
4	2	Second Balcony	Burton Cummings Theatre
5	2	Second Balcony	Burton Cummings Theatre
6	2	Second Balcony	Burton Cummings Theatre
7	2	Second Balcony	Burton Cummings Theatre
8	2	Second Balcony	Burton Cummings Theatre
9	2	Second Balcony	Burton Cummings Theatre
10	2	Second Balcony	Burton Cummings Theatre
11	2	Second Balcony	Burton Cummings Theatre
12	2	Second Balcony	Burton Cummings Theatre
13	2	Second Balcony	Burton Cummings Theatre
14	2	Second Balcony	Burton Cummings Theatre
15	2	Second Balcony	Burton Cummings Theatre
16	2	Second Balcony	Burton Cummings Theatre
17	2	Second Balcony	Burton Cummings Theatre
18	2	Second Balcony	Burton Cummings Theatre
19	2	Second Balcony	Burton Cummings Theatre
20	2	Second Balcony	Burton Cummings Theatre
21	2	Second Balcony	Burton Cummings Theatre
1	3	Second Balcony	Burton Cummings Theatre
2	3	Second Balcony	Burton Cummings Theatre
3	3	Second Balcony	Burton Cummings Theatre
4	3	Second Balcony	Burton Cummings Theatre
5	3	Second Balcony	Burton Cummings Theatre
6	3	Second Balcony	Burton Cummings Theatre
7	3	Second Balcony	Burton Cummings Theatre
8	3	Second Balcony	Burton Cummings Theatre
9	3	Second Balcony	Burton Cummings Theatre
10	3	Second Balcony	Burton Cummings Theatre
11	3	Second Balcony	Burton Cummings Theatre
12	3	Second Balcony	Burton Cummings Theatre
13	3	Second Balcony	Burton Cummings Theatre
14	3	Second Balcony	Burton Cummings Theatre
15	3	Second Balcony	Burton Cummings Theatre
16	3	Second Balcony	Burton Cummings Theatre
17	3	Second Balcony	Burton Cummings Theatre
18	3	Second Balcony	Burton Cummings Theatre
19	3	Second Balcony	Burton Cummings Theatre
20	3	Second Balcony	Burton Cummings Theatre
21	3	Second Balcony	Burton Cummings Theatre
1	4	Second Balcony	Burton Cummings Theatre
2	4	Second Balcony	Burton Cummings Theatre
3	4	Second Balcony	Burton Cummings Theatre
4	4	Second Balcony	Burton Cummings Theatre
5	4	Second Balcony	Burton Cummings Theatre
6	4	Second Balcony	Burton Cummings Theatre
7	4	Second Balcony	Burton Cummings Theatre
8	4	Second Balcony	Burton Cummings Theatre
9	4	Second Balcony	Burton Cummings Theatre
10	4	Second Balcony	Burton Cummings Theatre
11	4	Second Balcony	Burton Cummings Theatre
12	4	Second Balcony	Burton Cummings Theatre
13	4	Second Balcony	Burton Cummings Theatre
14	4	Second Balcony	Burton Cummings Theatre
15	4	Second Balcony	Burton Cummings Theatre
16	4	Second Balcony	Burton Cummings Theatre
17	4	Second Balcony	Burton Cummings Theatre
18	4	Second Balcony	Burton Cummings Theatre
19	4	Second Balcony	Burton Cummings Theatre
20	4	Second Balcony	Burton Cummings Theatre
21	4	Second Balcony	Burton Cummings Theatre
1	5	Second Balcony	Burton Cummings Theatre
2	5	Second Balcony	Burton Cummings Theatre
3	5	Second Balcony	Burton Cummings Theatre
4	5	Second Balcony	Burton Cummings Theatre
5	5	Second Balcony	Burton Cummings Theatre
6	5	Second Balcony	Burton Cummings Theatre
7	5	Second Balcony	Burton Cummings Theatre
8	5	Second Balcony	Burton Cummings Theatre
9	5	Second Balcony	Burton Cummings Theatre
10	5	Second Balcony	Burton Cummings Theatre
11	5	Second Balcony	Burton Cummings Theatre
12	5	Second Balcony	Burton Cummings Theatre
13	5	Second Balcony	Burton Cummings Theatre
14	5	Second Balcony	Burton Cummings Theatre
15	5	Second Balcony	Burton Cummings Theatre
16	5	Second Balcony	Burton Cummings Theatre
17	5	Second Balcony	Burton Cummings Theatre
18	5	Second Balcony	Burton Cummings Theatre
19	5	Second Balcony	Burton Cummings Theatre
20	5	Second Balcony	Burton Cummings Theatre
21	5	Second Balcony	Burton Cummings Theatre
1	6	Second Balcony	Burton Cummings Theatre
2	6	Second Balcony	Burton Cummings Theatre
3	6	Second Balcony	Burton Cummings Theatre
4	6	Second Balcony	Burton Cummings Theatre
5	6	Second Balcony	Burton Cummings Theatre
6	6	Second Balcony	Burton Cummings Theatre
7	6	Second Balcony	Burton Cummings Theatre
8	6	Second Balcony	Burton Cummings Theatre
9	6	Second Balcony	Burton Cummings Theatre
10	6	Second Balcony	Burton Cummings Theatre
11	6	Second Balcony	Burton Cummings Theatre
12	6	Second Balcony	Burton Cummings Theatre
13	6	Second Balcony	Burton Cummings Theatre
14	6	Second Balcony	Burton Cummings Theatre
15	6	Second Balcony	Burton Cummings Theatre
16	6	Second Balcony	Burton Cummings Theatre
17	6	Second Balcony	Burton Cummings Theatre
18	6	Second Balcony	Burton Cummings Theatre
19	6	Second Balcony	Burton Cummings Theatre
20	6	Second Balcony	Burton Cummings Theatre
21	6	Second Balcony	Burton Cummings Theatre
1	7	Second Balcony	Burton Cummings Theatre
2	7	Second Balcony	Burton Cummings Theatre
3	7	Second Balcony	Burton Cummings Theatre
4	7	Second Balcony	Burton Cummings Theatre
5	7	Second Balcony	Burton Cummings Theatre
6	7	Second Balcony	Burton Cummings Theatre
7	7	Second Balcony	Burton Cummings Theatre
8	7	Second Balcony	Burton Cummings Theatre
9	7	Second Balcony	Burton Cummings Theatre
10	7	Second Balcony	Burton Cummings Theatre
11	7	Second Balcony	Burton Cummings Theatre
12	7	Second Balcony	Burton Cummings Theatre
13	7	Second Balcony	Burton Cummings Theatre
14	7	Second Balcony	Burton Cummings Theatre
15	7	Second Balcony	Burton Cummings Theatre
16	7	Second Balcony	Burton Cummings Theatre
17	7	Second Balcony	Burton Cummings Theatre
18	7	Second Balcony	Burton Cummings Theatre
19	7	Second Balcony	Burton Cummings Theatre
20	7	Second Balcony	Burton Cummings Theatre
21	7	Second Balcony	Burton Cummings Theatre
1	8	Second Balcony	Burton Cummings Theatre
2	8	Second Balcony	Burton Cummings Theatre
3	8	Second Balcony	Burton Cummings Theatre
4	8	Second Balcony	Burton Cummings Theatre
5	8	Second Balcony	Burton Cummings Theatre
6	8	Second Balcony	Burton Cummings Theatre
7	8	Second Balcony	Burton Cummings Theatre
8	8	Second Balcony	Burton Cummings Theatre
9	8	Second Balcony	Burton Cummings Theatre
10	8	Second Balcony	Burton Cummings Theatre
11	8	Second Balcony	Burton Cummings Theatre
12	8	Second Balcony	Burton Cummings Theatre
13	8	Second Balcony	Burton Cummings Theatre
14	8	Second Balcony	Burton Cummings Theatre
15	8	Second Balcony	Burton Cummings Theatre
16	8	Second Balcony	Burton Cummings Theatre
17	8	Second Balcony	Burton Cummings Theatre
18	8	Second Balcony	Burton Cummings Theatre
19	8	Second Balcony	Burton Cummings Theatre
20	8	Second Balcony	Burton Cummings Theatre
21	8	Second Balcony	Burton Cummings Theatre
1	9	Second Balcony	Burton Cummings Theatre
2	9	Second Balcony	Burton Cummings Theatre
3	9	Second Balcony	Burton Cummings Theatre
4	9	Second Balcony	Burton Cummings Theatre
5	9	Second Balcony	Burton Cummings Theatre
6	9	Second Balcony	Burton Cummings Theatre
7	9	Second Balcony	Burton Cummings Theatre
8	9	Second Balcony	Burton Cummings Theatre
9	9	Second Balcony	Burton Cummings Theatre
10	9	Second Balcony	Burton Cummings Theatre
11	9	Second Balcony	Burton Cummings Theatre
12	9	Second Balcony	Burton Cummings Theatre
13	9	Second Balcony	Burton Cummings Theatre
14	9	Second Balcony	Burton Cummings Theatre
15	9	Second Balcony	Burton Cummings Theatre
16	9	Second Balcony	Burton Cummings Theatre
17	9	Second Balcony	Burton Cummings Theatre
18	9	Second Balcony	Burton Cummings Theatre
19	9	Second Balcony	Burton Cummings Theatre
20	9	Second Balcony	Burton Cummings Theatre
21	9	Second Balcony	Burton Cummings Theatre
1	10	Second Balcony	Burton Cummings Theatre
2	10	Second Balcony	Burton Cummings Theatre
3	10	Second Balcony	Burton Cummings Theatre
4	10	Second Balcony	Burton Cummings Theatre
5	10	Second Balcony	Burton Cummings Theatre
6	10	Second Balcony	Burton Cummings Theatre
7	10	Second Balcony	Burton Cummings Theatre
8	10	Second Balcony	Burton Cummings Theatre
9	10	Second Balcony	Burton Cummings Theatre
10	10	Second Balcony	Burton Cummings Theatre
11	10	Second Balcony	Burton Cummings Theatre
12	10	Second Balcony	Burton Cummings Theatre
13	10	Second Balcony	Burton Cummings Theatre
14	10	Second Balcony	Burton Cummings Theatre
15	10	Second Balcony	Burton Cummings Theatre
16	10	Second Balcony	Burton Cummings Theatre
17	10	Second Balcony	Burton Cummings Theatre
18	10	Second Balcony	Burton Cummings Theatre
19	10	Second Balcony	Burton Cummings Theatre
20	10	Second Balcony	Burton Cummings Theatre
21	10	Second Balcony	Burton Cummings Theatre
1	11	Second Balcony	Burton Cummings Theatre
2	11	Second Balcony	Burton Cummings Theatre
3	11	Second Balcony	Burton Cummings Theatre
4	11	Second Balcony	Burton Cummings Theatre
5	11	Second Balcony	Burton Cummings Theatre
6	11	Second Balcony	Burton Cummings Theatre
7	11	Second Balcony	Burton Cummings Theatre
8	11	Second Balcony	Burton Cummings Theatre
9	11	Second Balcony	Burton Cummings Theatre
10	11	Second Balcony	Burton Cummings Theatre
11	11	Second Balcony	Burton Cummings Theatre
12	11	Second Balcony	Burton Cummings Theatre
13	11	Second Balcony	Burton Cummings Theatre
14	11	Second Balcony	Burton Cummings Theatre
15	11	Second Balcony	Burton Cummings Theatre
16	11	Second Balcony	Burton Cummings Theatre
17	11	Second Balcony	Burton Cummings Theatre
18	11	Second Balcony	Burton Cummings Theatre
19	11	Second Balcony	Burton Cummings Theatre
20	11	Second Balcony	Burton Cummings Theatre
21	11	Second Balcony	Burton Cummings Theatre
1	12	Second Balcony	Burton Cummings Theatre
2	12	Second Balcony	Burton Cummings Theatre
3	12	Second Balcony	Burton Cummings Theatre
4	12	Second Balcony	Burton Cummings Theatre
5	12	Second Balcony	Burton Cummings Theatre
6	12	Second Balcony	Burton Cummings Theatre
7	12	Second Balcony	Burton Cummings Theatre
8	12	Second Balcony	Burton Cummings Theatre
9	12	Second Balcony	Burton Cummings Theatre
10	12	Second Balcony	Burton Cummings Theatre
11	12	Second Balcony	Burton Cummings Theatre
12	12	Second Balcony	Burton Cummings Theatre
13	12	Second Balcony	Burton Cummings Theatre
14	12	Second Balcony	Burton Cummings Theatre
15	12	Second Balcony	Burton Cummings Theatre
16	12	Second Balcony	Burton Cummings Theatre
17	12	Second Balcony	Burton Cummings Theatre
18	12	Second Balcony	Burton Cummings Theatre
19	12	Second Balcony	Burton Cummings Theatre
20	12	Second Balcony	Burton Cummings Theatre
21	12	Second Balcony	Burton Cummings Theatre
1	13	Second Balcony	Burton Cummings Theatre
2	13	Second Balcony	Burton Cummings Theatre
3	13	Second Balcony	Burton Cummings Theatre
4	13	Second Balcony	Burton Cummings Theatre
